JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,delta,phenotype
0.5014,0.305063,0.8056589999999999,0.4968,$RhoC_antagonistic,1.0,N/A,,DSP,DSP_Sweep,0.5005959999999999,Hyper
0.5036,0.355831,0.741979,0.4928,$RhoC_antagonistic,2.0,N/A,,DSP,DSP_Sweep,0.38614800000000005,Hyper
0.4916,0.39905,0.682373,0.503401,$RhoC_antagonistic,3.0,N/A,,DSP,DSP_Sweep,0.283323,Hyper
0.507999,0.428151,0.639615,0.498801,$RhoC_antagonistic,4.0,N/A,,DSP,DSP_Sweep,0.21146400000000004,Normal
0.502601,0.44279,0.618783,0.509801,$RhoC_antagonistic,5.0,N/A,,DSP,DSP_Sweep,0.17599299999999996,Normal
0.49100099999999997,0.48689599999999994,0.56802,0.500599,$RhoC_antagonistic,6.0,N/A,,DSP,DSP_Sweep,0.08112400000000003,Normal
0.5045999999999999,0.494156,0.550214,0.499401,$RhoC_antagonistic,7.0,N/A,,DSP,DSP_Sweep,0.056058,Normal
0.4926,0.503315,0.5432170000000001,0.5214,$RhoC_antagonistic,8.0,N/A,,DSP,DSP_Sweep,0.039902000000000104,Normal
0.48760000000000003,0.529429,0.510749,0.49860000000000004,$RhoC_antagonistic,9.0,N/A,,DSP,DSP_Sweep,-0.01868000000000003,Normal
0.48499900000000007,0.539363,0.49001400000000006,0.5054000000000001,$RhoC_antagonistic,10.0,N/A,,DSP,DSP_Sweep,-0.049348999999999976,Normal
0.490001,0.5405390000000001,0.48882900000000007,0.5110009999999999,$RhoC_antagonistic,11.0,N/A,,DSP,DSP_Sweep,-0.051710000000000034,Normal
0.5109999999999999,0.539975,0.475923,0.5094000000000001,$RhoC_antagonistic,12.0,N/A,,DSP,DSP_Sweep,-0.064052,Normal
0.4928,0.560249,0.45455999999999996,0.49279999999999996,$RhoC_antagonistic,13.0,N/A,,DSP,DSP_Sweep,-0.10568900000000003,Normal
0.496,0.562404,0.45363699999999996,0.49939999999999996,$RhoC_antagonistic,14.0,N/A,,DSP,DSP_Sweep,-0.10876700000000006,Normal
0.496,0.573434,0.436098,0.5061990000000001,$RhoC_antagonistic,15.0,N/A,,DSP,DSP_Sweep,-0.137336,Normal
0.4964,0.428398,0.6211239999999999,0.4949989999999999,$RhoC_mod,1.0,N/A,,DSP,DSP_Sweep,0.1927259999999999,Normal
0.49840100000000004,0.411002,0.652273,0.504401,$RhoC_mod,2.0,N/A,,DSP,DSP_Sweep,0.241271,Normal
0.506999,0.409207,0.670056,0.493599,$RhoC_mod,3.0,N/A,,DSP,DSP_Sweep,0.260849,Hyper
0.48740000000000006,0.3900100000000001,0.6985910000000001,0.509,$RhoC_mod,4.0,N/A,,DSP,DSP_Sweep,0.308581,Hyper
0.5008009999999999,0.401587,0.6969719999999999,0.5015989999999999,$RhoC_mod,5.0,N/A,,DSP,DSP_Sweep,0.2953849999999999,Hyper
0.4995989999999999,0.381038,0.7039320000000001,0.4978,$RhoC_mod,6.0,N/A,,DSP,DSP_Sweep,0.3228940000000001,Hyper
0.49119999999999997,0.38346500000000006,0.706988,0.5078,$RhoC_mod,7.0,N/A,,DSP,DSP_Sweep,0.3235229999999999,Hyper
0.4906,0.40884799999999993,0.6594359999999999,0.499,$RhoC_amp,5.0,N/A,,DSP,DSP_Sweep,0.250588,Hyper
